Country,Date,UV
MLI,2020-04-17,0.2338
MLI,2020-04-18,0.2921
MLI,2020-04-19,0.2415
MLT,2020-02-01,0.0682
MLT,2020-02-02,0.0699
MLT,2020-02-03,0.0717
MLT,2020-02-04,0.078
MLT,2020-02-05,0.0604
MLT,2020-02-06,0.0623
MLT,2020-02-07,0.0727
MLT,2020-02-08,0.0794
MLT,2020-02-09,0.0705
MLT,2020-02-10,0.0788
MLT,2020-02-11,0.1054
MLT,2020-02-12,0.0975
MLT,2020-02-13,0.0877
MLT,2020-02-14,0.0781
MLT,2020-02-15,0.1018
MLT,2020-02-16,0.0915
MLT,2020-02-17,0.0955
MLT,2020-02-18,0.1029
MLT,2020-02-19,0.0961
MLT,2020-02-20,0.098
MLT,2020-02-21,0.1057
MLT,2020-02-22,0.0949
MLT,2020-02-23,0.0913
MLT,2020-02-24,0.1036
MLT,2020-02-25,0.1211
MLT,2020-02-26,0.0933
MLT,2020-02-27,0.1009
MLT,2020-02-28,0.1166
MLT,2020-02-29,0.12379999999999998
MLT,2020-03-01,0.1016
MLT,2020-03-02,0.1073
MLT,2020-03-03,0.0525
MLT,2020-03-04,0.0745
MLT,2020-03-05,0.1255
MLT,2020-03-06,0.1131
MLT,2020-03-07,0.0615
MLT,2020-03-08,0.0869
MLT,2020-03-09,0.1113
MLT,2020-03-10,0.0732
MLT,2020-03-11,0.1194
MLT,2020-03-12,0.1404
MLT,2020-03-13,0.1436
MLT,2020-03-14,0.1369
MLT,2020-03-15,0.1384
MLT,2020-03-16,0.1372
MLT,2020-03-17,0.1312
MLT,2020-03-18,0.0634
MLT,2020-03-19,0.0916
MLT,2020-03-20,0.142
MLT,2020-03-21,0.05
MLT,2020-03-22,0.0749
MLT,2020-03-23,0.1048
MLT,2020-03-24,0.0877
MLT,2020-03-25,0.0217
MLT,2020-03-26,0.109
MLT,2020-03-27,0.0915
MLT,2020-03-28,0.1241
MLT,2020-03-29,0.1153
MLT,2020-03-30,0.0645
MLT,2020-03-31,0.1448
MLT,2020-04-01,0.13
MLT,2020-04-02,0.113
MLT,2020-04-03,0.058100000000000006
MLT,2020-04-04,0.126
MLT,2020-04-05,0.1485
MLT,2020-04-06,0.1301
MLT,2020-04-07,0.1447
MLT,2020-04-08,0.1665
MLT,2020-04-09,0.158
MLT,2020-04-10,0.1594
MLT,2020-04-11,0.16699999999999998
MLT,2020-04-12,0.1748
MLT,2020-04-13,0.1854
MLT,2020-04-14,0.1436
MLT,2020-04-15,0.1688
MLT,2020-04-16,0.1371
MLT,2020-04-17,0.1639
MLT,2020-04-18,0.1595
MLT,2020-04-19,0.1843
MTQ,2020-02-01,0.2091
MTQ,2020-02-02,0.1953
MTQ,2020-02-03,0.1863
MTQ,2020-02-04,0.1812
MTQ,2020-02-05,0.2035
MTQ,2020-02-06,0.2155
MTQ,2020-02-07,0.1678
MTQ,2020-02-08,0.168
MTQ,2020-02-09,0.1737
MTQ,2020-02-10,0.1954
MTQ,2020-02-11,0.1566
MTQ,2020-02-12,0.1825
MTQ,2020-02-13,0.1919
MTQ,2020-02-14,0.111
MTQ,2020-02-15,0.1721
MTQ,2020-02-16,0.1647
MTQ,2020-02-17,0.1677
MTQ,2020-02-18,0.1812
MTQ,2020-02-19,0.1815
MTQ,2020-02-20,0.2155
MTQ,2020-02-21,0.24650000000000002
MTQ,2020-02-22,0.2161
MTQ,2020-02-23,0.2088
MTQ,2020-02-24,0.2095
MTQ,2020-02-25,0.2435
MTQ,2020-02-26,0.2109
MTQ,2020-02-27,0.2523
MTQ,2020-02-28,0.2186
MTQ,2020-02-29,0.2115
MTQ,2020-03-01,0.2443
MTQ,2020-03-02,0.2003
MTQ,2020-03-03,0.2194
MTQ,2020-03-04,0.23600000000000002
MTQ,2020-03-05,0.2477
MTQ,2020-03-06,0.1817
MTQ,2020-03-07,0.252
MTQ,2020-03-08,0.275
MTQ,2020-03-09,0.2266
MTQ,2020-03-10,0.1765
MTQ,2020-03-11,0.1938
MTQ,2020-03-12,0.20199999999999999
MTQ,2020-03-13,0.2836
MTQ,2020-03-14,0.2678
MTQ,2020-03-15,0.26899999999999996
MTQ,2020-03-16,0.2496
MTQ,2020-03-17,0.2727
MTQ,2020-03-18,0.2608
MTQ,2020-03-19,0.2617
MTQ,2020-03-20,0.2533
MTQ,2020-03-21,0.2259
MTQ,2020-03-22,0.2459
MTQ,2020-03-23,0.2265
MTQ,2020-03-24,0.2
MTQ,2020-03-25,0.265
MTQ,2020-03-26,0.2593
MTQ,2020-03-27,0.2707
MTQ,2020-03-28,0.2799
MTQ,2020-03-29,0.2904
MTQ,2020-03-30,0.2636
MTQ,2020-03-31,0.2422
MTQ,2020-04-01,0.23600000000000002
MTQ,2020-04-02,0.2129
MTQ,2020-04-03,0.2836
MTQ,2020-04-04,0.2752
MTQ,2020-04-05,0.2623
MTQ,2020-04-06,0.2562
MTQ,2020-04-07,0.2468
MTQ,2020-04-08,0.2723
MTQ,2020-04-09,0.3024
MTQ,2020-04-10,0.2738
MTQ,2020-04-11,0.2831
MTQ,2020-04-12,0.2756
MTQ,2020-04-13,0.265
MTQ,2020-04-14,0.2594
MTQ,2020-04-15,0.233
MTQ,2020-04-16,0.2607
MTQ,2020-04-17,0.2828
MTQ,2020-04-18,0.2847
MTQ,2020-04-19,0.2607
MRT,2020-02-01,0.1757
MRT,2020-02-02,0.1712
MRT,2020-02-03,0.1739
MRT,2020-02-04,0.1775
MRT,2020-02-05,0.1751
MRT,2020-02-06,0.1903
MRT,2020-02-07,0.2024
MRT,2020-02-08,0.1649
MRT,2020-02-09,0.1563
MRT,2020-02-10,0.1421
MRT,2020-02-11,0.1408
MRT,2020-02-12,0.1531
MRT,2020-02-13,0.1751
MRT,2020-02-14,0.1872
MRT,2020-02-15,0.1848
MRT,2020-02-16,0.1947
MRT,2020-02-17,0.1216
MRT,2020-02-18,0.1174
MRT,2020-02-19,0.182
MRT,2020-02-20,0.1745
MRT,2020-02-21,0.1863
MRT,2020-02-22,0.1463
MRT,2020-02-23,0.1018
MRT,2020-02-24,0.0999
MRT,2020-02-25,0.1831
MRT,2020-02-26,0.2272
MRT,2020-02-27,0.2274
MRT,2020-02-28,0.2358
MRT,2020-02-29,0.2345
MRT,2020-03-01,0.2347
MRT,2020-03-02,0.2364
MRT,2020-03-03,0.2584
MRT,2020-03-04,0.2647
MRT,2020-03-05,0.2648
MRT,2020-03-06,0.2604
MRT,2020-03-07,0.2611
MRT,2020-03-08,0.2195
MRT,2020-03-09,0.1825
MRT,2020-03-10,0.2554
MRT,2020-03-11,0.2147
MRT,2020-03-12,0.2298
MRT,2020-03-13,0.2463
MRT,2020-03-14,0.2523
MRT,2020-03-15,0.2593
MRT,2020-03-16,0.2597
MRT,2020-03-17,0.2193
MRT,2020-03-18,0.2334
MRT,2020-03-19,0.2799
MRT,2020-03-20,0.2838
MRT,2020-03-21,0.2692
MRT,2020-03-22,0.2787
MRT,2020-03-23,0.2756
MRT,2020-03-24,0.2891
MRT,2020-03-25,0.275
MRT,2020-03-26,0.2699
MRT,2020-03-27,0.2477
MRT,2020-03-28,0.293
MRT,2020-03-29,0.2767
MRT,2020-03-30,0.3099
MRT,2020-03-31,0.2866
MRT,2020-04-01,0.2887
MRT,2020-04-02,0.2641
MRT,2020-04-03,0.3051
MRT,2020-04-04,0.2953
MRT,2020-04-05,0.3084
MRT,2020-04-06,0.3059
MRT,2020-04-07,0.3139
MRT,2020-04-08,0.2976
MRT,2020-04-09,0.2803
MRT,2020-04-10,0.2926
MRT,2020-04-11,0.3076
MRT,2020-04-12,0.2725
MRT,2020-04-13,0.2635
MRT,2020-04-14,0.13699999999999998
MRT,2020-04-15,0.2975
MRT,2020-04-16,0.2998
MRT,2020-04-17,0.307
MRT,2020-04-18,0.171
MRT,2020-04-19,0.3258
MUS,2020-02-01,0.2757
MUS,2020-02-02,0.314
MUS,2020-02-03,0.3017
MUS,2020-02-04,0.2857
MUS,2020-02-05,0.2973
MUS,2020-02-06,0.3435
MUS,2020-02-07,0.27699999999999997
MUS,2020-02-08,0.316
MUS,2020-02-09,0.2678
MUS,2020-02-10,0.2533
MUS,2020-02-11,0.2813
MUS,2020-02-12,0.1961
MUS,2020-02-13,0.3118
MUS,2020-02-14,0.2804
MUS,2020-02-15,0.2735
MUS,2020-02-16,0.3081
MUS,2020-02-17,0.2571
MUS,2020-02-18,0.28600000000000003
MUS,2020-02-19,0.3246
MUS,2020-02-20,0.2713
MUS,2020-02-21,0.2614
MUS,2020-02-22,0.3308
MUS,2020-02-23,0.1659
MUS,2020-02-24,0.2781
MUS,2020-02-25,0.1772
MUS,2020-02-26,0.1107
MUS,2020-02-27,0.2034
MUS,2020-02-28,0.138
MUS,2020-02-29,0.1326
MUS,2020-03-01,0.2079
MUS,2020-03-02,0.1551
MUS,2020-03-03,0.2141
MUS,2020-03-04,0.2261
MUS,2020-03-05,0.2331
MUS,2020-03-06,0.1251
MUS,2020-03-07,0.1932
MUS,2020-03-08,0.1995
MUS,2020-03-09,0.2406
MUS,2020-03-10,0.2201
MUS,2020-03-11,0.2424
MUS,2020-03-12,0.1536
MUS,2020-03-13,0.2057
MUS,2020-03-14,0.1236
MUS,2020-03-15,0.273
MUS,2020-03-16,0.163
MUS,2020-03-17,0.2832
MUS,2020-03-18,0.2652
MUS,2020-03-19,0.2579
MUS,2020-03-20,0.2476
MUS,2020-03-21,0.2913
MUS,2020-03-22,0.2159
MUS,2020-03-23,0.2064
MUS,2020-03-24,0.1755
MUS,2020-03-25,0.2441
MUS,2020-03-26,0.2504
MUS,2020-03-27,0.2136
MUS,2020-03-28,0.2159
MUS,2020-03-29,0.2238
MUS,2020-03-30,0.2101
MUS,2020-03-31,0.17800000000000002
MUS,2020-04-01,0.1755
MUS,2020-04-02,0.1663
MUS,2020-04-03,0.2169
MUS,2020-04-04,0.1445
MUS,2020-04-05,0.233
MUS,2020-04-06,0.2394
MUS,2020-04-07,0.1578
MUS,2020-04-08,0.1879
MUS,2020-04-09,0.2159
MUS,2020-04-10,0.2008
MUS,2020-04-11,0.1676
MUS,2020-04-12,0.18600000000000003
MUS,2020-04-13,0.1624
MUS,2020-04-14,0.1886
MUS,2020-04-15,0.1399
MUS,2020-04-16,0.1808
MUS,2020-04-17,0.1225
MUS,2020-04-18,0.1486
MUS,2020-04-19,0.2089
MEX,2020-02-01,0.1249
MEX,2020-02-02,0.0732
MEX,2020-02-03,0.1016
MEX,2020-02-04,0.1483
MEX,2020-02-05,0.1863
MEX,2020-02-06,0.1953
MEX,2020-02-07,0.2002
MEX,2020-02-08,0.2025
MEX,2020-02-09,0.1866
MEX,2020-02-10,0.1924
MEX,2020-02-11,0.2042
MEX,2020-02-12,0.1587
MEX,2020-02-13,0.2125
MEX,2020-02-14,0.2206
MEX,2020-02-15,0.1949
MEX,2020-02-16,0.2124
MEX,2020-02-17,0.1813
MEX,2020-02-18,0.2181
MEX,2020-02-19,0.2282
MEX,2020-02-20,0.2378
MEX,2020-02-21,0.2346
MEX,2020-02-22,0.2303
MEX,2020-02-23,0.2391
MEX,2020-02-24,0.2378
MEX,2020-02-25,0.2234
MEX,2020-02-26,0.21600000000000005
MEX,2020-02-27,0.2462
MEX,2020-02-28,0.2527
MEX,2020-02-29,0.2544
MEX,2020-03-01,0.2612
MEX,2020-03-02,0.2613
MEX,2020-03-03,0.2373
MEX,2020-03-04,0.21899999999999997
MEX,2020-03-05,0.2147
MEX,2020-03-06,0.1951
MEX,2020-03-07,0.2325
MEX,2020-03-08,0.1872
MEX,2020-03-09,0.1776
MEX,2020-03-10,0.2493
MEX,2020-03-11,0.2592
MEX,2020-03-12,0.24759999999999996
MEX,2020-03-13,0.271
MEX,2020-03-14,0.2797
MEX,2020-03-15,0.2645
MEX,2020-03-16,0.2524
MEX,2020-03-17,0.2909
MEX,2020-03-18,0.29600000000000004
MEX,2020-03-19,0.3097
MEX,2020-03-20,0.3146
MEX,2020-03-21,0.2473
MEX,2020-03-22,0.3178
MEX,2020-03-23,0.3251
MEX,2020-03-24,0.3302
MEX,2020-03-25,0.3377
MEX,2020-03-26,0.3235
MEX,2020-03-27,0.3166
MEX,2020-03-28,0.3212
MEX,2020-03-29,0.2689
MEX,2020-03-30,0.3222
MEX,2020-03-31,0.2683
MEX,2020-04-01,0.3125
MEX,2020-04-02,0.3295
MEX,2020-04-03,0.3324
MEX,2020-04-04,0.34299999999999997
MEX,2020-04-05,0.3316
MEX,2020-04-06,0.2992
MEX,2020-04-07,0.3267
MEX,2020-04-08,0.3311
MEX,2020-04-09,0.3078
MEX,2020-04-10,0.3467
MEX,2020-04-11,0.2955
MEX,2020-04-12,0.3388
MEX,2020-04-13,0.3457
MEX,2020-04-14,0.3496
MEX,2020-04-15,0.3422
MEX,2020-04-16,0.341
MEX,2020-04-17,0.341
MEX,2020-04-18,0.292
MEX,2020-04-19,0.3417
MCO,2020-02-01,0.051
MCO,2020-02-02,0.0473
MCO,2020-02-03,0.0519
MCO,2020-02-04,0.0499
MCO,2020-02-05,0.051
MCO,2020-02-06,0.033
MCO,2020-02-07,0.0522
MCO,2020-02-08,0.0424
MCO,2020-02-09,0.0306
MCO,2020-02-10,0.0786
MCO,2020-02-11,0.0769
MCO,2020-02-12,0.0657
MCO,2020-02-13,0.0635
MCO,2020-02-14,0.0698
MCO,2020-02-15,0.0677
MCO,2020-02-16,0.0738
MCO,2020-02-17,0.0435
MCO,2020-02-18,0.051
MCO,2020-02-19,0.0681
MCO,2020-02-20,0.0728
MCO,2020-02-21,0.0748
MCO,2020-02-22,0.0741
MCO,2020-02-23,0.0813
MCO,2020-02-24,0.0833
MCO,2020-02-25,0.0734
MCO,2020-02-26,0.0643
MCO,2020-02-27,0.0734
MCO,2020-02-28,0.0926
MCO,2020-02-29,0.0236
MCO,2020-03-01,0.0684
MCO,2020-03-02,0.0136
MCO,2020-03-03,0.0687
MCO,2020-03-04,0.0647
MCO,2020-03-05,0.0389
MCO,2020-03-06,0.0748
MCO,2020-03-07,0.0832
MCO,2020-03-08,0.0847
MCO,2020-03-09,0.0585
MCO,2020-03-10,0.10300000000000001
MCO,2020-03-11,0.1188
MCO,2020-03-12,0.0966
MCO,2020-03-13,0.10099999999999999
MCO,2020-03-14,0.08800000000000001
MCO,2020-03-15,0.083
MCO,2020-03-16,0.1167
MCO,2020-03-17,0.1094
MCO,2020-03-18,0.109
MCO,2020-03-19,0.1073
MCO,2020-03-20,0.0803
MCO,2020-03-21,0.1025
MCO,2020-03-22,0.064
MCO,2020-03-23,0.0956
MCO,2020-03-24,0.0319
MCO,2020-03-25,0.05029999999999999
MCO,2020-03-26,0.0589
MCO,2020-03-27,0.0844
MCO,2020-03-28,0.0906
MCO,2020-03-29,0.0945
MCO,2020-03-30,0.0727
MCO,2020-03-31,0.0748
MCO,2020-04-01,0.0782
MCO,2020-04-02,0.099
MCO,2020-04-03,0.1039
MCO,2020-04-04,0.1191
MCO,2020-04-05,0.1194
MCO,2020-04-06,0.1493
MCO,2020-04-07,0.1622
MCO,2020-04-08,0.1439
MCO,2020-04-09,0.1479
MCO,2020-04-10,0.1608
MCO,2020-04-11,0.1802
MCO,2020-04-12,0.1551
MCO,2020-04-13,0.0834
MCO,2020-04-14,0.1335
MCO,2020-04-15,0.1557
MCO,2020-04-16,0.1256
MCO,2020-04-17,0.1342
MCO,2020-04-18,0.0942
MCO,2020-04-19,0.0487
MNG,2020-02-01,0.0252
MNG,2020-02-02,0.0284
MNG,2020-02-03,0.0297
MNG,2020-02-04,0.0346
MNG,2020-02-05,0.0373
MNG,2020-02-06,0.0372
MNG,2020-02-07,0.0429
MNG,2020-02-08,0.0394
MNG,2020-02-09,0.0448
MNG,2020-02-10,0.0474
MNG,2020-02-11,0.044000000000000004
MNG,2020-02-12,0.0276
MNG,2020-02-13,0.0363
MNG,2020-02-14,0.0454
MNG,2020-02-15,0.049
MNG,2020-02-16,0.0537
MNG,2020-02-17,0.0467
MNG,2020-02-18,0.0363
MNG,2020-02-19,0.0382
MNG,2020-02-20,0.045
MNG,2020-02-21,0.0537
MNG,2020-02-22,0.0533
MNG,2020-02-23,0.0619
MNG,2020-02-24,0.0217
MNG,2020-02-25,0.0542
MNG,2020-02-26,0.0597
MNG,2020-02-27,0.061
MNG,2020-02-28,0.0623
MNG,2020-02-29,0.0728
MNG,2020-03-01,0.0629
MNG,2020-03-02,0.0729
MNG,2020-03-03,0.0759
MNG,2020-03-04,0.0739
MNG,2020-03-05,0.0713
MNG,2020-03-06,0.0783
MNG,2020-03-07,0.0717
MNG,2020-03-08,0.059000000000000004
MNG,2020-03-09,0.0774
MNG,2020-03-10,0.0835
MNG,2020-03-11,0.0715
MNG,2020-03-12,0.0852
MNG,2020-03-13,0.0867
MNG,2020-03-14,0.0962
MNG,2020-03-15,0.099
MNG,2020-03-16,0.1007
MNG,2020-03-17,0.0758
MNG,2020-03-18,0.0806
MNG,2020-03-19,0.0658
MNG,2020-03-20,0.0618
MNG,2020-03-21,0.0934
MNG,2020-03-22,0.0981
MNG,2020-03-23,0.0919
MNG,2020-03-24,0.1047
MNG,2020-03-25,0.0873
MNG,2020-03-26,0.0845
MNG,2020-03-27,0.0893
MNG,2020-03-28,0.0881
MNG,2020-03-29,0.0966
MNG,2020-03-30,0.0709
MNG,2020-03-31,0.102
MNG,2020-04-01,0.1144
MNG,2020-04-02,0.125
MNG,2020-04-03,0.1364
MNG,2020-04-04,0.1322
MNG,2020-04-05,0.1267
MNG,2020-04-06,0.1144
MNG,2020-04-07,0.1132
MNG,2020-04-08,0.081
MNG,2020-04-09,0.1048
MNG,2020-04-10,0.1315
MNG,2020-04-11,0.1404
MNG,2020-04-12,0.1047
MNG,2020-04-13,0.115
MNG,2020-04-14,0.1297
MNG,2020-04-15,0.1344
MNG,2020-04-16,0.1492
MNG,2020-04-17,0.1467
MNG,2020-04-18,0.1343
MNG,2020-04-19,0.1157
MDA,2020-02-01,0.0212
MDA,2020-02-02,0.0279
MDA,2020-02-03,0.0279
MDA,2020-02-04,0.0209
MDA,2020-02-05,0.0046
MDA,2020-02-06,0.0248
MDA,2020-02-07,0.0295
MDA,2020-02-08,0.0287
MDA,2020-02-09,0.0274
MDA,2020-02-10,0.0364
MDA,2020-02-11,0.0339
MDA,2020-02-12,0.0313
MDA,2020-02-13,0.0257
MDA,2020-02-14,0.0221
MDA,2020-02-15,0.0177
MDA,2020-02-16,0.0384
MDA,2020-02-17,0.0449
MDA,2020-02-18,0.0381
MDA,2020-02-19,0.0435
MDA,2020-02-20,0.0284
MDA,2020-02-21,0.0403
MDA,2020-02-22,0.0236
MDA,2020-02-23,0.0365
MDA,2020-02-24,0.0329
MDA,2020-02-25,0.0397
MDA,2020-02-26,0.0456
MDA,2020-02-27,0.0144
MDA,2020-02-28,0.0435
MDA,2020-02-29,0.0369
MDA,2020-03-01,0.0415
MDA,2020-03-02,0.0359
MDA,2020-03-03,0.0474
MDA,2020-03-04,0.0576
MDA,2020-03-05,0.0166
MDA,2020-03-06,0.0519
MDA,2020-03-07,0.065
MDA,2020-03-08,0.0186
MDA,2020-03-09,0.0408
MDA,2020-03-10,0.0236
MDA,2020-03-11,0.0454
MDA,2020-03-12,0.0724
MDA,2020-03-13,0.0734
MDA,2020-03-14,0.0606
MDA,2020-03-15,0.0622
MDA,2020-03-16,0.0675
MDA,2020-03-17,0.0522
MDA,2020-03-18,0.0667
MDA,2020-03-19,0.057999999999999996
MDA,2020-03-20,0.0637
MDA,2020-03-21,0.0564
MDA,2020-03-22,0.0515
MDA,2020-03-23,0.0511
MDA,2020-03-24,0.0789
MDA,2020-03-25,0.0639
MDA,2020-03-26,0.0727
MDA,2020-03-27,0.0524
MDA,2020-03-28,0.0588
MDA,2020-03-29,0.0825
MDA,2020-03-30,0.0721
MDA,2020-03-31,0.0824
MDA,2020-04-01,0.0851
MDA,2020-04-02,0.1045
MDA,2020-04-03,0.0995
MDA,2020-04-04,0.0955
MDA,2020-04-05,0.10300000000000002
MDA,2020-04-06,0.1186
MDA,2020-04-07,0.1244
MDA,2020-04-08,0.1253
MDA,2020-04-09,0.11199999999999999
MDA,2020-04-10,0.1065
MDA,2020-04-11,0.1128
MDA,2020-04-12,0.1007
MDA,2020-04-13,0.1169
MDA,2020-04-14,0.0524
MDA,2020-04-15,0.0928
MDA,2020-04-16,0.1386
MDA,2020-04-17,0.1099
MDA,2020-04-18,0.0695
MDA,2020-04-19,0.0438
MNE,2020-02-01,0.0535
MNE,2020-02-02,0.0314
MNE,2020-02-03,0.0265
MNE,2020-02-04,0.0115
MNE,2020-02-05,0.0282
MNE,2020-02-06,0.0475
MNE,2020-02-07,0.0297
MNE,2020-02-08,0.057999999999999996
MNE,2020-02-09,0.0598
MNE,2020-02-10,0.018000000000000002
MNE,2020-02-11,0.0414
MNE,2020-02-12,0.0323
MNE,2020-02-13,0.0594
MNE,2020-02-14,0.0175
MNE,2020-02-15,0.0451
MNE,2020-02-16,0.0631
MNE,2020-02-17,0.0709
MNE,2020-02-18,0.0655
MNE,2020-02-19,0.035
MNE,2020-02-20,0.0443
MNE,2020-02-21,0.068
MNE,2020-02-22,0.0695
MNE,2020-02-23,0.0713
MNE,2020-02-24,0.0546
MNE,2020-02-25,0.0675
MNE,2020-02-26,0.0289
MNE,2020-02-27,0.049
MNE,2020-02-28,0.0304
MNE,2020-02-29,0.1036
MNE,2020-03-01,0.039
MNE,2020-03-02,0.0547
MNE,2020-03-03,0.0373
MNE,2020-03-04,0.0177
MNE,2020-03-05,0.0869
MNE,2020-03-06,0.0669
MNE,2020-03-07,0.0679
MNE,2020-03-08,0.0294
MNE,2020-03-09,0.071
MNE,2020-03-10,0.0698
MNE,2020-03-11,0.0967
MNE,2020-03-12,0.1194
MNE,2020-03-13,0.1085
MNE,2020-03-14,0.0714
MNE,2020-03-15,0.0643
MNE,2020-03-16,0.1058
MNE,2020-03-17,0.1063
MNE,2020-03-18,0.0978
MNE,2020-03-19,0.1028
MNE,2020-03-20,0.1071
MNE,2020-03-21,0.1088
MNE,2020-03-22,0.04
MNE,2020-03-23,0.0638
MNE,2020-03-24,0.0686
MNE,2020-03-25,0.0889
MNE,2020-03-26,0.0752
MNE,2020-03-27,0.0479
MNE,2020-03-28,0.0532
MNE,2020-03-29,0.0791
MNE,2020-03-30,0.0819
MNE,2020-03-31,0.0517
MNE,2020-04-01,0.0619
MNE,2020-04-02,0.1282
MNE,2020-04-03,0.1115
MNE,2020-04-04,0.0568
MNE,2020-04-05,0.0875
MNE,2020-04-06,0.1294
MNE,2020-04-07,0.1543
MNE,2020-04-08,0.1555
MNE,2020-04-09,0.1497
MNE,2020-04-10,0.1444
MNE,2020-04-11,0.1525
MNE,2020-04-12,0.1478
MNE,2020-04-13,0.12300000000000001
MNE,2020-04-14,0.0622
MNE,2020-04-15,0.1558
MNE,2020-04-16,0.1734
MNE,2020-04-17,0.1579
MNE,2020-04-18,0.1478
MNE,2020-04-19,0.1388
MSR,2020-02-01,0.1781
MSR,2020-02-02,0.1952
MSR,2020-02-03,0.1956
MSR,2020-02-04,0.179
MSR,2020-02-05,0.1384
MSR,2020-02-06,0.1721
MSR,2020-02-07,0.20199999999999999
MSR,2020-02-08,0.1727
MSR,2020-02-09,0.1724
MSR,2020-02-10,0.1519
MSR,2020-02-11,0.1644
MSR,2020-02-12,0.1437
MSR,2020-02-13,0.1658
MSR,2020-02-14,0.1494
MSR,2020-02-15,0.1826
MSR,2020-02-16,0.1726
MSR,2020-02-17,0.126
MSR,2020-02-18,0.1937
MSR,2020-02-19,0.1815
MSR,2020-02-20,0.1751
MSR,2020-02-21,0.2328
MSR,2020-02-22,0.2096
MSR,2020-02-23,0.2273
MSR,2020-02-24,0.2007
MSR,2020-02-25,0.2088
MSR,2020-02-26,0.1605
MSR,2020-02-27,0.2321
MSR,2020-02-28,0.1983
MSR,2020-02-29,0.1916
MSR,2020-03-01,0.2289
MSR,2020-03-02,0.2364
MSR,2020-03-03,0.2237
MSR,2020-03-04,0.2015
MSR,2020-03-05,0.2282
MSR,2020-03-06,0.235
MSR,2020-03-07,0.237
MSR,2020-03-08,0.2593
MSR,2020-03-09,0.2396
MSR,2020-03-10,0.2447
MSR,2020-03-11,0.2482
MSR,2020-03-12,0.2245
MSR,2020-03-13,0.2633
MSR,2020-03-14,0.2194
MSR,2020-03-15,0.243
MSR,2020-03-16,0.2588
MSR,2020-03-17,0.2694
MSR,2020-03-18,0.2561
MSR,2020-03-19,0.2548
MSR,2020-03-20,0.2431
MSR,2020-03-21,0.1993
MSR,2020-03-22,0.2145
MSR,2020-03-23,0.2393
MSR,2020-03-24,0.1587
MSR,2020-03-25,0.2715
MSR,2020-03-26,0.2707
MSR,2020-03-27,0.2539
MSR,2020-03-28,0.2492
MSR,2020-03-29,0.2693
MSR,2020-03-30,0.2549
MSR,2020-03-31,0.2464
MSR,2020-04-01,0.2487
MSR,2020-04-02,0.2926
MSR,2020-04-03,0.235
MSR,2020-04-04,0.2616
MSR,2020-04-05,0.2051
MSR,2020-04-06,0.2664
MSR,2020-04-07,0.2717
MSR,2020-04-08,0.2728
MSR,2020-04-09,0.2903
MSR,2020-04-10,0.2638
MSR,2020-04-11,0.2944
MSR,2020-04-12,0.2822
MSR,2020-04-13,0.2348
MSR,2020-04-14,0.2421
MSR,2020-04-15,0.2469
MSR,2020-04-16,0.2582
MSR,2020-04-17,0.2794
MSR,2020-04-18,0.2791
MSR,2020-04-19,0.268
MAR,2020-02-01,0.1142
MAR,2020-02-02,0.1117
MAR,2020-02-03,0.1185
MAR,2020-02-04,0.1217
MAR,2020-02-05,0.10800000000000001
MAR,2020-02-06,0.1085
MAR,2020-02-07,0.1004
MAR,2020-02-08,0.1044
MAR,2020-02-09,0.1082
MAR,2020-02-10,0.1122
MAR,2020-02-11,0.1084
MAR,2020-02-12,0.1144
MAR,2020-02-13,0.1228
MAR,2020-02-14,0.1207
MAR,2020-02-15,0.1014
MAR,2020-02-16,0.1311
MAR,2020-02-17,0.1395
MAR,2020-02-18,0.1318
MAR,2020-02-19,0.0988
MAR,2020-02-20,0.0961
MAR,2020-02-21,0.1308
MAR,2020-02-22,0.1365
MAR,2020-02-23,0.134
MAR,2020-02-24,0.1433
MAR,2020-02-25,0.156
MAR,2020-02-26,0.1578
MAR,2020-02-27,0.1684
MAR,2020-02-28,0.1489
MAR,2020-02-29,0.1426
MAR,2020-03-01,0.1641
MAR,2020-03-02,0.1731
MAR,2020-03-03,0.1883
MAR,2020-03-04,0.1988
MAR,2020-03-05,0.1833
MAR,2020-03-06,0.1452
MAR,2020-03-07,0.1703
MAR,2020-03-08,0.1723
MAR,2020-03-09,0.1816
MAR,2020-03-10,0.1867
MAR,2020-03-11,0.1713
MAR,2020-03-12,0.1724
MAR,2020-03-13,0.1596
MAR,2020-03-14,0.1635
MAR,2020-03-15,0.1153
MAR,2020-03-16,0.1038
MAR,2020-03-17,0.0805
MAR,2020-03-18,0.0714
MAR,2020-03-19,0.0529
MAR,2020-03-20,0.09
MAR,2020-03-21,0.0983
MAR,2020-03-22,0.1494
MAR,2020-03-23,0.0917
MAR,2020-03-24,0.0569
MAR,2020-03-25,0.1602
MAR,2020-03-26,0.1647
MAR,2020-03-27,0.086
MAR,2020-03-28,0.0714
MAR,2020-03-29,0.1334
MAR,2020-03-30,0.1829
MAR,2020-03-31,0.1634
MAR,2020-04-01,0.1531
MAR,2020-04-02,0.1693
MAR,2020-04-03,0.2174
MAR,2020-04-04,0.1587
MAR,2020-04-05,0.1911
MAR,2020-04-06,0.1801
MAR,2020-04-07,0.2046
MAR,2020-04-08,0.2064
MAR,2020-04-09,0.2295
MAR,2020-04-10,0.2279
MAR,2020-04-11,0.1783
MAR,2020-04-12,0.1326
