Country,Date,Temperature,Humidity
EGY,2020-04-01,69.02,0.27
EGY,2020-04-02,72.545,0.24
EGY,2020-04-03,82.87,0.1
EGY,2020-04-04,75.675,0.11
EGY,2020-04-05,72.94,0.3
EGY,2020-04-06,67.465,0.37
EGY,2020-04-07,65.175,0.32
EGY,2020-04-08,65.21000000000001,0.33
EGY,2020-04-09,62.150000000000006,0.38
EGY,2020-04-10,62.66,0.29
EGY,2020-04-11,64.945,0.26
EGY,2020-04-12,66.13499999999999,0.25
EGY,2020-04-13,64.7,0.2
EGY,2020-04-14,70.705,0.18
EGY,2020-04-15,73.385,0.13
EGY,2020-04-16,66.16499999999999,0.45
EGY,2020-04-17,68.755,0.41
EGY,2020-04-18,69.01,0.42
EGY,2020-04-19,71.825,0.35
EGY,2020-04-20,79.69,0.19
GNQ,2019-12-31,77.695,0.96
GNQ,2020-01-01,77.285,0.96
GNQ,2020-01-02,78.575,0.93
GNQ,2020-01-03,78.25,0.89
GNQ,2020-01-04,78.53,0.93
GNQ,2020-01-05,77.685,0.94
GNQ,2020-01-06,77.63499999999999,0.91
GNQ,2020-01-07,76.935,0.94
GNQ,2020-01-08,75.685,0.95
GNQ,2020-01-09,75.3,0.88
GNQ,2020-01-10,75.94,0.88
GNQ,2020-01-11,77.53999999999999,0.89
GNQ,2020-01-12,79.215,0.9
GNQ,2020-01-13,78.87,0.94
GNQ,2020-01-14,77.33500000000001,0.97
GNQ,2020-01-15,78.095,0.95
GNQ,2020-01-16,73.5,0.97
GNQ,2020-01-17,77.11,0.9
GNQ,2020-01-18,77.035,0.92
GNQ,2020-01-19,78.10499999999999,0.92
GNQ,2020-01-20,78.02000000000001,0.92
GNQ,2020-01-21,79.145,0.88
GNQ,2020-01-22,79.35,0.87
GNQ,2020-01-23,77.38499999999999,0.87
GNQ,2020-01-24,78.725,0.83
GNQ,2020-01-25,80.375,0.81
GNQ,2020-01-26,78.295,0.89
GNQ,2020-01-27,78.14,0.95
GNQ,2020-01-28,77.82499999999999,0.94
GNQ,2020-01-29,78.705,0.93
GNQ,2020-01-30,76.78999999999999,0.96
GNQ,2020-01-31,78.33500000000001,0.94
GNQ,2020-02-01,77.625,0.97
GNQ,2020-02-02,74.82,0.94
GNQ,2020-02-03,77.475,0.87
GNQ,2020-02-04,76.8,0.93
GNQ,2020-02-05,77.36,0.92
GNQ,2020-02-06,78.195,0.94
GNQ,2020-02-07,78.26,0.96
GNQ,2020-02-08,77.35,0.95
GNQ,2020-02-09,78.41499999999999,0.92
GNQ,2020-02-10,78.625,0.91
GNQ,2020-02-11,75.38,0.97
GNQ,2020-02-12,76.96000000000001,0.94
GNQ,2020-02-13,77.89,0.87
GNQ,2020-02-14,79.03,0.92
GNQ,2020-02-15,79.255,0.94
GNQ,2020-02-16,74.695,0.99
GNQ,2020-02-17,76.72,0.95
GNQ,2020-02-18,78.685,0.89
GNQ,2020-02-19,78.905,0.94
GNQ,2020-02-20,76.88999999999999,0.95
GNQ,2020-02-21,77.88499999999999,0.95
GNQ,2020-02-22,77.74000000000001,0.95
GNQ,2020-02-23,78.305,0.95
GNQ,2020-02-24,79.00999999999999,0.95
GNQ,2020-02-25,74.02000000000001,0.99
GNQ,2020-02-26,79.71000000000001,0.86
GNQ,2020-02-27,79.285,0.93
GNQ,2020-02-28,77.895,0.96
GNQ,2020-02-29,79.215,0.91
GNQ,2020-03-01,79.63499999999999,0.9
GNQ,2020-03-02,79.72,0.93
GNQ,2020-03-03,78.815,0.95
GNQ,2020-03-04,80.045,0.92
GNQ,2020-03-05,76.595,0.99
GNQ,2020-03-06,74.35499999999999,0.98
GNQ,2020-03-07,77.52000000000001,0.9
GNQ,2020-03-08,80.18,0.86
GNQ,2020-03-09,80.64500000000001,0.92
GNQ,2020-03-10,77.985,0.96
GNQ,2020-03-11,79.44999999999999,0.89
GNQ,2020-03-12,78.435,0.94
GNQ,2020-03-13,78.47,0.95
GNQ,2020-03-14,78.145,0.98
GNQ,2020-03-15,78.47,0.97
GNQ,2020-03-16,79.19,0.95
GNQ,2020-03-17,76.63499999999999,0.98
GNQ,2020-03-18,78.55000000000001,0.95
GNQ,2020-03-19,73.555,0.99
GNQ,2020-03-20,79.52,0.86
GNQ,2020-03-21,79.055,0.93
GNQ,2020-03-22,77.2,0.97
GNQ,2020-03-23,75.82499999999999,0.97
GNQ,2020-03-24,74.3,0.99
GNQ,2020-03-25,77.61500000000001,0.91
GNQ,2020-03-26,82.905,0.84
GNQ,2020-03-27,79.88,0.96
GNQ,2020-03-28,79.27000000000001,0.97
GNQ,2020-03-29,77.565,0.93
GNQ,2020-03-30,79.815,0.9
GNQ,2020-03-31,76.81,0.97
GNQ,2020-04-01,79.25999999999999,0.92
GNQ,2020-04-02,78.94999999999999,0.97
GNQ,2020-04-03,72.695,0.95
GNQ,2020-04-04,81.595,0.85
GNQ,2020-04-05,76.955,0.94
GNQ,2020-04-06,78.33000000000001,0.94
GNQ,2020-04-07,77.25999999999999,0.97
GNQ,2020-04-08,77.315,0.92
GNQ,2020-04-09,78.02,0.92
GNQ,2020-04-10,74.085,0.98
GNQ,2020-04-11,78.535,0.83
GNQ,2020-04-12,77.53999999999999,0.95
GNQ,2020-04-13,78.465,0.96
GNQ,2020-04-14,79.14500000000001,0.97
GNQ,2020-04-15,77.405,0.99
GNQ,2020-04-16,77.015,0.95
GNQ,2020-04-17,77.965,0.9
GNQ,2020-04-18,75.95500000000001,0.98
GNQ,2020-04-19,71.53999999999999,0.98
GNQ,2020-04-20,78.85,0.85
EST,2019-12-31,36.965,0.82
EST,2020-01-01,38.955,0.86
EST,2020-01-02,38.1,0.86
EST,2020-01-03,33.815,0.81
EST,2020-01-04,28.435,0.76
EST,2020-01-05,36.730000000000004,0.92
EST,2020-01-06,39.25,0.9
EST,2020-01-07,39.825,0.88
EST,2020-01-08,37.93,0.85
EST,2020-01-09,31.905,0.91
EST,2020-01-10,33.515,0.81
EST,2020-01-11,38.615,0.86
EST,2020-01-12,37.03,0.88
EST,2020-01-13,38.29,0.86
EST,2020-01-14,43.705,0.88
EST,2020-01-15,39.975,0.86
EST,2020-01-16,36.99,0.85
EST,2020-01-17,39.33,0.85
EST,2020-01-18,38.25,0.87
EST,2020-01-19,39.51,0.84
EST,2020-01-20,40.3,0.83
EST,2020-01-21,32.855,0.76
EST,2020-01-22,35.769999999999996,0.81
EST,2020-01-23,38.275,0.91
EST,2020-01-24,34.305,0.81
EST,2020-01-25,40.44,0.88
EST,2020-01-26,39.43,0.92
EST,2020-01-27,34.705,0.86
EST,2020-01-28,36.345,0.89
EST,2020-01-29,35.83,0.91
EST,2020-01-30,35.6,0.89
EST,2020-01-31,39.035,0.9
EST,2020-02-01,38.225,0.89
EST,2020-02-02,30.635,0.83
EST,2020-02-03,25.56,0.74
EST,2020-02-04,31.035000000000004,0.79
EST,2020-02-05,26.09,0.68
EST,2020-02-06,30.43,0.68
EST,2020-02-07,35.81,0.9
EST,2020-02-08,37.18,0.86
EST,2020-02-09,39.685,0.87
EST,2020-02-10,37.075,0.86
EST,2020-02-11,38.515,0.88
EST,2020-02-12,35.86,0.86
EST,2020-02-13,34.18,0.84
EST,2020-02-14,36.075,0.87
EST,2020-02-15,40.965,0.87
EST,2020-02-16,41.845,0.86
EST,2020-02-17,39.94,0.84
EST,2020-02-18,37.55,0.87
EST,2020-02-19,35.97,0.87
EST,2020-02-20,37.09,0.85
EST,2020-02-21,37.870000000000005,0.87
EST,2020-02-22,36.595,0.86
EST,2020-02-23,32.535,0.79
EST,2020-02-24,34.6,0.84
EST,2020-02-25,31.915,0.91
EST,2020-02-26,27.335,0.85
EST,2020-02-27,22.605,0.85
EST,2020-02-28,33.625,0.84
EST,2020-02-29,35.535,0.88
EST,2020-03-01,36.385,0.88
EST,2020-03-02,36.2,0.91
EST,2020-03-03,37.92,0.89
EST,2020-03-04,36.370000000000005,0.91
EST,2020-03-05,36.425,0.85
EST,2020-03-06,34.055,0.85
EST,2020-03-07,36.645,0.85
EST,2020-03-08,39.465,0.81
EST,2020-03-09,38.46,0.88
EST,2020-03-10,38.754999999999995,0.91
EST,2020-03-11,39.36,0.87
EST,2020-03-12,33.19,0.82
EST,2020-03-13,27.27,0.67
EST,2020-03-14,37.155,0.7
EST,2020-03-15,31.195,0.84
EST,2020-03-16,39.42,0.82
EST,2020-03-17,39.475,0.89
EST,2020-03-18,38.16,0.77
EST,2020-03-19,34.405,0.75
EST,2020-03-20,30.0,0.59
EST,2020-03-21,29.38,0.61
EST,2020-03-22,32.995000000000005,0.66
EST,2020-03-23,38.05500000000001,0.72
EST,2020-03-24,41.435,0.66
EST,2020-03-25,39.08,0.63
EST,2020-03-26,43.965,0.6
EST,2020-03-27,44.59,0.62
EST,2020-03-28,30.604999999999997,0.51
EST,2020-03-29,28.634999999999998,0.59
EST,2020-03-30,35.129999999999995,0.53
EST,2020-03-31,38.24,0.73
EST,2020-04-01,39.22,0.86
EST,2020-04-02,34.69,0.86
EST,2020-04-03,37.055,0.68
EST,2020-04-04,41.31,0.6
EST,2020-04-05,47.254999999999995,0.74
EST,2020-04-06,48.64,0.66
EST,2020-04-07,46.97,0.64
EST,2020-04-08,40.265,0.68
EST,2020-04-09,38.9,0.63
EST,2020-04-10,40.135,0.63
EST,2020-04-11,42.565,0.83
EST,2020-04-12,37.129999999999995,0.81
EST,2020-04-13,35.51,0.89
EST,2020-04-14,40.04,0.85
EST,2020-04-15,37.65,0.89
EST,2020-04-16,39.32,0.76
EST,2020-04-17,39.894999999999996,0.66
EST,2020-04-18,38.675,0.67
EST,2020-04-19,45.355000000000004,0.71
EST,2020-04-20,45.265,0.71
SWZ,2019-12-31,78.60499999999999,0.78
SWZ,2020-01-01,81.33,0.77
SWZ,2020-01-02,81.67,0.75
SWZ,2020-01-03,82.43,0.72
SWZ,2020-01-04,84.86500000000001,0.71
SWZ,2020-01-05,82.43,0.74
SWZ,2020-01-06,81.15,0.65
SWZ,2020-01-07,83.03999999999999,0.64
SWZ,2020-01-08,82.475,0.76
SWZ,2020-01-09,70.53999999999999,0.99
SWZ,2020-01-10,73.89,0.84
SWZ,2020-01-11,79.66499999999999,0.76
SWZ,2020-01-12,76.63,0.84
SWZ,2020-01-13,76.065,0.84
SWZ,2020-01-14,77.86,0.71
SWZ,2020-01-15,78.83500000000001,0.78
SWZ,2020-01-16,80.995,0.74
SWZ,2020-01-17,79.96000000000001,0.85
SWZ,2020-01-18,69.345,0.93
SWZ,2020-01-19,65.765,0.85
SWZ,2020-01-20,73.05,0.71
SWZ,2020-01-21,75.505,0.78
SWZ,2020-01-22,74.205,0.87
SWZ,2020-01-23,75.325,0.81
SWZ,2020-01-24,75.33500000000001,0.81
SWZ,2020-01-25,84.78,0.66
SWZ,2020-01-26,72.76,0.68
SWZ,2020-01-27,74.8,0.72
SWZ,2020-01-28,80.175,0.71
SWZ,2020-01-29,76.61,0.8
SWZ,2020-01-30,78.06,0.65
SWZ,2020-01-31,80.975,0.68
SWZ,2020-02-01,77.49000000000001,0.73
SWZ,2020-02-02,78.91,0.65
SWZ,2020-02-03,81.215,0.65
SWZ,2020-02-04,84.38499999999999,0.72
SWZ,2020-02-05,81.88499999999999,0.75
SWZ,2020-02-06,77.72,0.89
SWZ,2020-02-07,77.86,0.87
SWZ,2020-02-08,73.75,0.97
SWZ,2020-02-09,69.02000000000001,1.0
SWZ,2020-02-10,65.835,0.97
SWZ,2020-02-11,69.79,0.81
SWZ,2020-02-12,76.635,0.74
SWZ,2020-02-13,80.195,0.72
SWZ,2020-02-14,80.6,0.7
SWZ,2020-02-15,77.22999999999999,0.74
SWZ,2020-02-16,82.74,0.71
SWZ,2020-02-17,77.94999999999999,0.74
SWZ,2020-02-18,79.08,0.83
SWZ,2020-02-19,80.795,0.84
SWZ,2020-02-20,75.53,0.95
SWZ,2020-02-21,79.27000000000001,0.82
SWZ,2020-02-22,67.505,0.82
SWZ,2020-02-23,70.095,0.71
SWZ,2020-02-24,69.67,0.73
SWZ,2020-02-25,74.47,0.71
SWZ,2020-02-26,80.455,0.74
SWZ,2020-02-27,66.84,0.98
SWZ,2020-02-28,66.845,0.87
SWZ,2020-02-29,68.115,0.78
SWZ,2020-03-01,69.49,0.84
SWZ,2020-03-02,70.57,0.79
SWZ,2020-03-03,70.61500000000001,0.75
SWZ,2020-03-04,71.975,0.71
SWZ,2020-03-05,72.72,0.74
SWZ,2020-03-06,71.56,0.78
SWZ,2020-03-07,75.345,0.73
SWZ,2020-03-08,74.53999999999999,0.69
SWZ,2020-03-09,75.985,0.7
SWZ,2020-03-10,78.82,0.78
SWZ,2020-03-11,76.9,0.77
SWZ,2020-03-12,78.195,0.74
SWZ,2020-03-13,80.425,0.75
SWZ,2020-03-14,78.77000000000001,0.82
SWZ,2020-03-15,69.86,0.93
SWZ,2020-03-16,67.655,0.76
SWZ,2020-03-17,72.455,0.77
SWZ,2020-03-18,75.375,0.74
SWZ,2020-03-19,76.92500000000001,0.74
SWZ,2020-03-20,77.985,0.8
SWZ,2020-03-21,76.595,0.78
SWZ,2020-03-22,76.365,0.76
SWZ,2020-03-23,76.82499999999999,0.73
SWZ,2020-03-24,78.155,0.69
SWZ,2020-03-25,79.69999999999999,0.65
SWZ,2020-03-26,68.795,0.72
SWZ,2020-03-27,68.08,0.82
SWZ,2020-03-28,75.245,0.72
SWZ,2020-03-29,72.45,0.8
SWZ,2020-03-30,77.195,0.73
SWZ,2020-03-31,70.595,0.78
SWZ,2020-04-01,66.46,0.65
SWZ,2020-04-02,71.09,0.73
SWZ,2020-04-03,65.655,0.92
SWZ,2020-04-04,73.85,0.71
SWZ,2020-04-05,78.745,0.52
SWZ,2020-04-06,77.225,0.57
SWZ,2020-04-07,66.215,0.68
SWZ,2020-04-08,64.875,0.88
SWZ,2020-04-09,70.32,0.77
SWZ,2020-04-10,73.99,0.69
SWZ,2020-04-11,83.37,0.49
SWZ,2020-04-12,74.99000000000001,0.63
SWZ,2020-04-13,74.505,0.82
SWZ,2020-04-14,69.59,0.94
SWZ,2020-04-15,70.805,0.9
SWZ,2020-04-16,69.41499999999999,0.88
SWZ,2020-04-17,71.08,0.84
SWZ,2020-04-18,67.83,0.81
SWZ,2020-04-19,69.225,0.68
SWZ,2020-04-20,71.36,0.66
ETH,2019-12-31,72.78,0.59
ETH,2020-01-01,72.37,0.65
ETH,2020-01-02,72.87,0.54
ETH,2020-01-03,71.63,0.54
ETH,2020-01-04,74.00999999999999,0.52
ETH,2020-01-05,73.125,0.62
ETH,2020-01-06,71.64,0.65
ETH,2020-01-07,71.64,0.55
ETH,2020-01-08,72.49000000000001,0.54
ETH,2020-01-09,75.245,0.51
ETH,2020-01-10,71.355,0.6
ETH,2020-01-11,66.59,0.83
ETH,2020-01-12,65.93,0.86
ETH,2020-01-13,67.605,0.75
ETH,2020-01-14,66.935,0.64
ETH,2020-01-15,66.755,0.56
ETH,2020-01-16,66.44,0.31
ETH,2020-01-17,67.015,0.33
ETH,2020-01-18,67.91,0.4
ETH,2020-01-19,67.985,0.48
ETH,2020-01-20,69.375,0.51
ETH,2020-01-21,69.44999999999999,0.58
ETH,2020-01-22,70.865,0.64
ETH,2020-01-23,68.67,0.81
ETH,2020-01-24,71.065,0.83
ETH,2020-01-25,67.345,0.83
ETH,2020-01-26,66.945,0.83
ETH,2020-01-27,70.53,0.78
ETH,2020-01-28,70.715,0.66
ETH,2020-01-29,70.475,0.64
ETH,2020-01-30,72.845,0.58
ETH,2020-01-31,72.185,0.64
ETH,2020-02-01,72.08,0.59
ETH,2020-02-02,71.395,0.62
ETH,2020-02-03,71.785,0.58
ETH,2020-02-04,73.69,0.49
ETH,2020-02-05,73.67,0.55
ETH,2020-02-06,72.65,0.5
ETH,2020-02-07,73.39,0.44
ETH,2020-02-08,73.74000000000001,0.36
ETH,2020-02-09,73.155,0.41
ETH,2020-02-10,73.59,0.58
ETH,2020-02-11,62.76,0.93
ETH,2020-02-12,68.07,0.8
ETH,2020-02-13,68.37,0.6
ETH,2020-02-14,72.14,0.54
ETH,2020-02-15,76.015,0.44
ETH,2020-02-16,76.67500000000001,0.49
ETH,2020-02-17,76.36,0.56
ETH,2020-02-18,78.17,0.55
ETH,2020-02-19,74.96000000000001,0.41
ETH,2020-02-20,75.425,0.56
ETH,2020-02-21,74.69,0.57
ETH,2020-02-22,72.815,0.55
ETH,2020-02-23,74.27000000000001,0.42
ETH,2020-02-24,77.815,0.37
ETH,2020-02-25,74.75,0.49
ETH,2020-02-26,72.00999999999999,0.61
ETH,2020-02-27,75.39,0.32
ETH,2020-02-28,76.19,0.26
ETH,2020-02-29,75.77,0.28
ETH,2020-03-01,75.455,0.31
ETH,2020-03-02,76.81,0.34
ETH,2020-03-03,78.38499999999999,0.39
ETH,2020-03-04,78.84,0.36
ETH,2020-03-05,79.08,0.37
ETH,2020-03-06,77.05,0.39
ETH,2020-03-07,77.41,0.45
ETH,2020-03-08,77.285,0.41
ETH,2020-03-09,76.49000000000001,0.53
ETH,2020-03-10,72.11500000000001,0.6
ETH,2020-03-11,74.07,0.55
ETH,2020-03-12,79.23500000000001,0.44
ETH,2020-03-13,75.44999999999999,0.61
ETH,2020-03-14,76.07499999999999,0.58
ETH,2020-03-15,74.645,0.79
ETH,2020-03-16,74.63,0.76
ETH,2020-03-17,75.50999999999999,0.64
ETH,2020-03-18,76.47,0.62
ETH,2020-03-19,76.255,0.68
ETH,2020-03-20,74.705,0.68
ETH,2020-03-21,75.08500000000001,0.66
ETH,2020-03-22,72.63499999999999,0.82
ETH,2020-03-23,74.85499999999999,0.7
ETH,2020-03-24,71.3,0.81
ETH,2020-03-25,73.175,0.59
ETH,2020-03-26,74.795,0.43
ETH,2020-03-27,77.435,0.45
ETH,2020-03-28,77.28999999999999,0.54
ETH,2020-03-29,78.53999999999999,0.5
ETH,2020-03-30,76.785,0.62
ETH,2020-03-31,76.11,0.67
ETH,2020-04-01,75.67,0.7
ETH,2020-04-02,76.69999999999999,0.65
ETH,2020-04-03,75.465,0.66
ETH,2020-04-04,76.80000000000001,0.52
ETH,2020-04-05,78.385,0.4
ETH,2020-04-06,78.75,0.32
ETH,2020-04-07,79.005,0.38
ETH,2020-04-08,80.695,0.44
ETH,2020-04-09,79.97999999999999,0.49
ETH,2020-04-10,75.82,0.57
ETH,2020-04-11,74.41499999999999,0.76
ETH,2020-04-12,73.56,0.77
ETH,2020-04-13,74.68,0.75
ETH,2020-04-14,72.69,0.77
ETH,2020-04-15,70.44,0.84
ETH,2020-04-16,72.43,0.87
ETH,2020-04-17,72.07,0.84
ETH,2020-04-18,74.64,0.77
ETH,2020-04-19,74.44,0.65
ETH,2020-04-20,72.495,0.79
FIN,2019-12-31,37.8,0.89
FIN,2020-01-01,39.5,0.83
FIN,2020-01-02,34.16,0.86
FIN,2020-01-03,24.965,0.8
FIN,2020-01-04,23.185000000000002,0.79
FIN,2020-01-05,31.019999999999996,0.87
FIN,2020-01-06,36.59,0.93
FIN,2020-01-07,35.89,0.91
FIN,2020-01-08,32.010000000000005,0.77
FIN,2020-01-09,27.29,0.84
FIN,2020-01-10,32.870000000000005,0.84
FIN,2020-01-11,32.27,0.86
FIN,2020-01-12,29.89,0.85
FIN,2020-01-13,34.135000000000005,0.84
FIN,2020-01-14,35.04,0.91
FIN,2020-01-15,32.86,0.9
FIN,2020-01-16,34.3,0.87
FIN,2020-01-17,35.035,0.93
FIN,2020-01-18,28.96,0.91
FIN,2020-01-19,37.81999999999999,0.86
FIN,2020-01-20,32.985,0.74
FIN,2020-01-21,25.384999999999998,0.76
FIN,2020-01-22,30.195,0.84
FIN,2020-01-23,28.87,0.84
FIN,2020-01-24,24.225,0.82
FIN,2020-01-25,16.665,0.82
FIN,2020-01-26,16.185,0.76
FIN,2020-01-27,22.42,0.82
FIN,2020-01-28,25.38,0.85
FIN,2020-01-29,23.65,0.82
FIN,2020-01-30,20.4,0.82
FIN,2020-01-31,26.105,0.82
FIN,2020-02-01,26.240000000000002,0.87
FIN,2020-02-02,19.765,0.81
FIN,2020-02-03,15.379999999999999,0.82
FIN,2020-02-04,19.765,0.81
FIN,2020-02-05,15.989999999999998,0.76
FIN,2020-02-06,25.055,0.85
FIN,2020-02-07,32.83,0.9
FIN,2020-02-08,35.644999999999996,0.86
FIN,2020-02-09,37.155,0.9
FIN,2020-02-10,34.095,0.85
FIN,2020-02-11,34.425,0.84
FIN,2020-02-12,31.435000000000002,0.89
FIN,2020-02-13,26.82,0.83
FIN,2020-02-14,32.195,0.85
FIN,2020-02-15,36.535,0.88
FIN,2020-02-16,36.345,0.85
FIN,2020-02-17,34.650000000000006,0.87
FIN,2020-02-18,24.295,0.81
FIN,2020-02-19,24.11,0.71
FIN,2020-02-20,35.125,0.85
FIN,2020-02-21,36.555,0.88
FIN,2020-02-22,32.870000000000005,0.84
FIN,2020-02-23,25.67,0.79
FIN,2020-02-24,22.09,0.79
FIN,2020-02-25,18.575,0.79
FIN,2020-02-26,17.14,0.75
FIN,2020-02-27,16.759999999999998,0.74
FIN,2020-02-28,20.38,0.76
FIN,2020-02-29,21.82,0.83
FIN,2020-03-01,19.62,0.81
FIN,2020-03-02,21.595,0.78
FIN,2020-03-03,27.78,0.76
FIN,2020-03-04,30.975,0.86
FIN,2020-03-05,26.755000000000003,0.81
FIN,2020-03-06,29.16,0.83
FIN,2020-03-07,36.465,0.83
FIN,2020-03-08,38.295,0.85
FIN,2020-03-09,35.625,0.88
FIN,2020-03-10,35.230000000000004,0.89
FIN,2020-03-11,33.2,0.92
FIN,2020-03-12,24.17,0.79
FIN,2020-03-13,19.445,0.65
FIN,2020-03-14,34.06,0.79
FIN,2020-03-15,29.54,0.73
FIN,2020-03-16,33.614999999999995,0.72
FIN,2020-03-17,34.345,0.76
FIN,2020-03-18,27.990000000000002,0.78
FIN,2020-03-19,24.105,0.67
FIN,2020-03-20,22.11,0.71
FIN,2020-03-21,30.94,0.6
FIN,2020-03-22,35.769999999999996,0.67
FIN,2020-03-23,40.129999999999995,0.65
FIN,2020-03-24,39.65,0.67
FIN,2020-03-25,37.015,0.74
FIN,2020-03-26,40.935,0.79
FIN,2020-03-27,30.215,0.65
FIN,2020-03-28,22.755000000000003,0.57
FIN,2020-03-29,25.455,0.63
FIN,2020-03-30,31.490000000000002,0.74
FIN,2020-03-31,24.674999999999997,0.77
FIN,2020-04-01,30.365000000000002,0.81
FIN,2020-04-02,26.26,0.83
FIN,2020-04-03,28.645,0.78
FIN,2020-04-04,26.865,0.67
FIN,2020-04-05,34.455,0.74
FIN,2020-04-06,39.2,0.81
FIN,2020-04-07,40.11,0.75
FIN,2020-04-08,30.26,0.79
FIN,2020-04-09,31.61,0.7
FIN,2020-04-10,30.615000000000002,0.69
FIN,2020-04-11,33.26,0.8
FIN,2020-04-12,32.73,0.84
FIN,2020-04-13,32.66,0.8
FIN,2020-04-14,33.825,0.82
FIN,2020-04-15,36.11,0.86
FIN,2020-04-16,34.95,0.83
FIN,2020-04-17,33.375,0.8
FIN,2020-04-18,39.485,0.78
FIN,2020-04-19,38.61,0.84
FIN,2020-04-20,39.230000000000004,0.73
FRA,2019-12-31,71.91444444444444,0.8266666666666667
FRA,2020-01-01,72.13555555555556,0.81
FRA,2020-01-02,71.83055555555556,0.8077777777777778
FRA,2020-01-03,70.08555555555557,0.8166666666666667
FRA,2020-01-04,69.48833333333333,0.8188888888888888
FRA,2020-01-05,71.71222222222222,0.7833333333333332
FRA,2020-01-06,72.30666666666667,0.8133333333333332
FRA,2020-01-07,72.9238888888889,0.8244444444444443
FRA,2020-01-08,72.72222222222223,0.791111111111111
FRA,2020-01-09,69.64055555555555,0.8022222222222222
FRA,2020-01-10,69.74777777777778,0.7877777777777779
FRA,2020-01-11,71.32555555555557,0.7722222222222224
FRA,2020-01-12,72.64111111111112,0.7766666666666667
FRA,2020-01-13,72.24277777777777,0.7377777777777778
FRA,2020-01-14,71.97888888888889,0.7777777777777778
FRA,2020-01-15,73.33277777777778,0.7855555555555555
FRA,2020-01-16,70.69722222222224,0.8044444444444444
FRA,2020-01-17,70.8288888888889,0.8077777777777777
FRA,2020-01-18,69.69888888888889,0.8055555555555556
FRA,2020-01-19,69.44333333333333,0.7855555555555556
FRA,2020-01-20,69.89944444444444,0.7877777777777779
FRA,2020-01-21,70.51777777777778,0.7677777777777776
FRA,2020-01-22,70.795,0.76
FRA,2020-01-23,72.055,0.8144444444444444
FRA,2020-01-24,72.00833333333334,0.8222222222222223
FRA,2020-01-25,71.33333333333333,0.8266666666666667
FRA,2020-01-26,70.81,0.8044444444444445
FRA,2020-01-27,70.45222222222222,0.8177777777777778
FRA,2020-01-28,70.82666666666667,0.8155555555555556
FRA,2020-01-29,72.99888888888889,0.8211111111111111
FRA,2020-01-30,73.44777777777777,0.8277777777777777
FRA,2020-01-31,73.35111111111112,0.8144444444444444
FRA,2020-02-01,73.83111111111111,0.8122222222222224
FRA,2020-02-02,73.10388888888889,0.7866666666666666
FRA,2020-02-03,70.365,0.7877777777777779
FRA,2020-02-04,70.30555555555556,0.7911111111111112
FRA,2020-02-05,70.35111111111112,0.75
FRA,2020-02-06,71.84444444444445,0.7577777777777777
FRA,2020-02-07,72.81388888888888,0.7666666666666667
FRA,2020-02-08,73.555,0.758888888888889
FRA,2020-02-09,72.53722222222223,0.7711111111111111
FRA,2020-02-10,71.71444444444445,0.7977777777777777
FRA,2020-02-11,71.58999999999999,0.801111111111111
FRA,2020-02-12,72.77944444444445,0.79
FRA,2020-02-13,71.49166666666666,0.7899999999999999
FRA,2020-02-14,75.07777777777778,0.77
FRA,2020-02-15,74.71555555555557,0.7533333333333333
FRA,2020-02-16,70.91944444444444,0.8055555555555555
FRA,2020-02-17,71.84944444444444,0.8044444444444445
FRA,2020-02-18,71.54944444444443,0.7933333333333333
FRA,2020-02-19,71.33222222222223,0.7666666666666667
FRA,2020-02-20,70.63888888888889,0.7466666666666666
FRA,2020-02-21,72.36944444444445,0.7422222222222222
FRA,2020-02-22,73.39277777777778,0.7633333333333333
FRA,2020-02-23,73.435,0.7677777777777778
FRA,2020-02-24,70.98666666666668,0.8155555555555556
FRA,2020-02-25,70.38555555555554,0.8011111111111111
FRA,2020-02-26,70.17055555555557,0.8133333333333332
FRA,2020-02-27,72.70944444444444,0.7888888888888889
FRA,2020-02-28,72.47444444444444,0.7744444444444444
FRA,2020-02-29,72.27277777777778,0.7922222222222223
FRA,2020-03-01,70.50444444444445,0.8111111111111112
FRA,2020-03-02,70.44777777777777,0.8111111111111111
FRA,2020-03-03,71.90277777777777,0.8066666666666666
FRA,2020-03-04,71.7688888888889,0.8155555555555556
FRA,2020-03-05,70.94555555555556,0.7966666666666666
FRA,2020-03-06,70.97999999999999,0.8044444444444445
FRA,2020-03-07,71.78055555555557,0.7988888888888889
FRA,2020-03-08,71.99833333333333,0.7588888888888887
FRA,2020-03-09,73.54222222222222,0.76
FRA,2020-03-10,73.69111111111111,0.7866666666666666
FRA,2020-03-11,71.78333333333333,0.7877777777777778
FRA,2020-03-12,71.4538888888889,0.768888888888889
FRA,2020-03-13,71.5,0.7788888888888889
FRA,2020-03-14,73.64888888888888,0.7422222222222222
FRA,2020-03-15,72.58833333333334,0.7633333333333333
FRA,2020-03-16,72.77111111111111,0.7666666666666666
FRA,2020-03-17,74.13055555555555,0.7422222222222222
FRA,2020-03-18,73.67722222222223,0.7533333333333333
FRA,2020-03-19,73.02833333333335,0.7188888888888889
FRA,2020-03-20,72.68944444444443,0.7655555555555555
FRA,2020-03-21,71.81222222222222,0.7822222222222223
FRA,2020-03-22,71.25500000000001,0.7888888888888889
FRA,2020-03-23,70.54833333333333,0.75
FRA,2020-03-24,69.82055555555556,0.7566666666666667
