"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",94.05583,
"NER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",94.11647,
"NGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",68.79839,
"NGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",59.1931,
"NGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",53.35492,
"NGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",52.82125,
"NGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",55.81636,
"NGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",49.55559,
"NGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",49.1655,
"NGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",73.74509,
"NGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",69.11995,
"NGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",70.1165,
"OMN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",40.09829,
"OMN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",39.59473,
"OMN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",38.64392,
"OMN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",39.3796,
"OMN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",40.38739,
"OMN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",40.12275,
"OMN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",38.4302,
"OMN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",42.70672,
"OMN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",41.28791,
"OMN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",41.69611,
"PAK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",63.35263,
"PAK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",64.2634,
"PAK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",68.93528,
"PAK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",68.92924,
"PAK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",63.65001,
"PAK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",62.42097,
"PAK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",60.15425,
"PAK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",61.80385,
"PAK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",60.01373,
"PAK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",60.31662,
"PAN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",14.30167,
"PAN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",14.18063,
"PAN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",14.10429,
"PAN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",14.33804,
"PAN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",14.03887,
"PAN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",13.44353,
"PAN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",12.92053,
"PAN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",12.48661,
"PAN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",11.48191,
"PAN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",11.45814,
"PNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",14.97749,
"PNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",14.66766,
"PNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",15.01703,
"PNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",15.42227,
"PNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",15.09055,
"PNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",14.09513,
"PNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",13.19149,
"PNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",13.24193,
"PNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",12.65418,
"PNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",12.41087,
"PRY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",14.36593,
"PRY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",15.16004,
"PRY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",15.18684,
"PRY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",14.92917,
"PRY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",14.20825,
"PRY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",13.26181,
"PRY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",12.8652,
"PRY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",13.28752,
"PRY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",12.00089,
"PRY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",12.04507,
"PER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",31.75366,
"PER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",32.83602,
"PER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",33.42948,
"PER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",33.43745,
"PER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",31.74394,
"PER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",31.04621,
"PER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",28.84272,
"PER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",27.02309,
"PER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",26.10735,
"PER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",26.03583,
"PHL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",22.31534,
"PHL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",22.75892,
"PHL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",23.26161,
"PHL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",22.7429,
"PHL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",22.39812,
"PHL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",21.14424,
"PHL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",20.20149,
"PHL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",19.47157,
"PHL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",18.18781,
"PHL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",18.17468,
"QAT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",94.62945,
"QAT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",96.15747,
"QAT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",82.94029,
"QAT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",80.83203,
"QAT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",88.27248,
"QAT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",87.66884,
"QAT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",77.95279,
"QAT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",94.29563,
"QAT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",88.48819,
"QAT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",89.72286,
"ROU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",17.90637,
"ROU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",17.38993,
"ROU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",17.37133,
"ROU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",18.13114,
"ROU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",16.57771,
"ROU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",15.76074,
"ROU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",15.15668,
"ROU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",15.49321,
"ROU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",14.64014,
"ROU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",14.6146,
"RUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",19.06392,
"RUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",18.92778,
"RUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",19.49925,
"RUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",19.21395,
"RUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",18.30486,
"RUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",17.77876,
"RUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",16.50795,
"RUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",16.85602,
"RUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",16.18702,
"RUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",16.17072,
"RWA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",43.85015,
"RWA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",41.75593,
"RWA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",41.13743,
"RWA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",41.72522,
"RWA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",45.27451,
"RWA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",43.92714,
"RWA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",42.88814,
"RWA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",42.087,
"RWA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",43.37948,
"RWA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",43.27236,
"SAU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",83.43883,
"SAU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",81.50582,
"SAU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",87.28471,
"SAU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",86.88459,
"SAU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",91.45793,
"SAU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",89.52731,
"SAU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",79.90519,
"SAU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",103.19324,
"SAU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",89.9967,
"SAU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",92.36789,
"SEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",41.6103,
"SEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",35.73853,
"SEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",34.80469,
"SEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",34.76777,
"SEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",36.39903,
"SEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",34.905,
"SEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",37.38109,
"SEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",44.35833,
"SEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",39.32887,
"SEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",40.68125,
"SLE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",20.26591,
"SLE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",18.96209,
"SLE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",18.23262,
"SLE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",19.17732,
"SLE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",19.92648,
"SLE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",18.11009,
"SLE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",17.96109,
"SLE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",22.09809,
"SLE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",21.35094,
"SLE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",21.44909,
"SGP","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",19.73219,
"SGP","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",21.22971,
"SGP","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",21.33424,
"SGP","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",20.09103,
"SGP","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",21.57594,
"SGP","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",19.47364,
"SGP","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",18.06684,
"SGP","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",21.40188,
"SGP","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",19.42885,
"SGP","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",19.72147,
"SVN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",19.61586,
"SVN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",19.86211,
"SVN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",19.014,
"SVN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",19.86508,
"SVN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",17.99879,
"SVN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",17.82317,
"SVN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",17.02368,
"SVN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",17.52007,
"SVN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",16.14072,
"SVN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",16.25411,
"SOM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",31.55518,
"SOM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",29.77776,
"SOM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",30.12537,
"SOM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",30.51263,
"SOM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",30.89671,
"SOM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",30.14588,
"SOM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",30.15917,
"SOM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",31.77845,
"SOM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",32.2887,
"SOM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",32.31047,
"ZAF","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",26.43613,
"ZAF","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",25.93705,
"ZAF","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",27.03477,
"ZAF","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",26.65404,
"ZAF","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",26.5305,
"ZAF","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",26.60529,
"ZAF","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",26.53191,
"ZAF","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",25.8681,
"ZAF","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",24.99192,
"ZAF","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",24.95864,
"LKA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",30.58494,
"LKA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",31.10129,
"LKA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",30.79598,
"LKA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",31.29746,
"LKA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",29.79453,
"LKA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",28.93341,
"LKA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",27.15613,
"LKA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",25.61748,
"LKA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",14.37447,
"LKA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",11.34552,
"SDN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",52.46112,
"SDN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",51.92949,
"SDN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",50.44792,
"SDN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",51.20807,
"SDN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",51.38158,
"SDN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",51.24384,
"SDN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",48.00584,
"SDN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",58.08524,
"SDN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",56.78116,
"SDN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",56.99521,
"SWZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",18.41568,
"SWZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",18.27507,
"SWZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",18.41135,
"SWZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",18.08555,
"SWZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",18.03523,
"SWZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",18.26988,
"SWZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",17.95565,
"SWZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",17.83672,
"SWZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",17.20661,
"SWZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",17.19315,
"SYR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",42.47435,
"SYR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",40.49603,
"SYR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",42.9621,
"SYR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",41.60923,
"SYR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",41.64679,
"SYR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",42.52161,
"SYR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",42.00544,
"SYR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",44.9207,
"SYR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",43.96978,
"SYR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",44.24641,
"TJK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",53.70499,
"TJK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",52.40102,
"TJK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",53.20374,
"TJK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",57.72223,
"TJK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",51.94723,
"TJK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",50.68889,
"TJK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",48.61762,
"TJK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",50.31977,
"TJK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",46.60331,
"TJK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",46.97231,
"TZA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",28.95597,
"TZA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",28.32883,
"TZA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",28.28649,
"TZA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",28.77032,
"TZA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",29.66925,
"TZA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",29.67957,
"TZA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",29.06106,
"TZA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",27.84181,
"TZA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",28.41141,
"TZA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",28.336,
"THA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",31.05364,
"THA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",31.76593,
"THA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",31.63713,
"THA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",31.44472,
"THA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",31.67575,
"THA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",31.40971,
"THA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",29.55148,
"THA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",27.26537,
"THA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",26.26959,
"THA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",26.33683,
"TLS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",23.93893,
"TLS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",24.03641,
"TLS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",24.25482,
"TLS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",24.90539,
"TLS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",23.21984,
"TLS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",22.61077,
"TLS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",21.24261,
"TLS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",21.59563,
"TLS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",20.29761,
"TLS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",20.32858,
"TGO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",37.30774,
"TGO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",31.18146,
"TGO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",30.23012,
"TGO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",30.27138,
"TGO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",31.00659,
"TGO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",29.67281,
"TGO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",28.24706,
"TGO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",37.72783,
"TGO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",36.84252,
"TGO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",37.13062,
"TTO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",29.02539,
"TTO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",29.28379,
"TTO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",29.18817,
"TTO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",30.06279,
"TTO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",28.05243,
"TTO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",27.17874,
"TTO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",25.61684,
"TTO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",25.52393,
"TTO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",24.15328,
"TTO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",24.1692,
"TUN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",35.86088,
"TUN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",34.10043,
"TUN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",35.66684,
"TUN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",34.11286,
"TUN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",33.2839,
"TUN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",35.55673,
"TUN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",35.31076,
"TUN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",36.21296,
"TUN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",38.14996,
"TUN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",38.15849,
"TKM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",25.94193,
